FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,mean_commute_time,pct_households_no_vehicle,poverty_rate,total_population,land_area_sqmi,population_density,state_abbr,min_wage_2023,diabetes_rate,obesity_rate,FIPS_match,YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
6109,CA,"Tuolumne County, California",2023,4.23,26.46,6125000.0,CA,Tuolumne,16.0,15.0,-6.25,0.2977907657623291,0.275153636932373,-7.60168931766778,6109,"Tuolumne County, California",22690,2259,2662,939,11.7,20028,1320,Tuolumne County,72329.0,64719.0,79939.0,30.0,0.0518289995592772,10.4,54498,2220.911,24.538578988532183,CA,15.5,8.7,29.5,6109,2023,CA-Tuolumne,6109.0,All,17023,73,0.85,12595.07,9674.34
6111,CA,"Ventura County, California",2023,3.96,24.75,72122000.0,CA,Ventura,167.0,175.0,4.79041916167664,0.1971848607063292,0.207989901304245,5.479650191810492,6111,"Ventura County, California",280360,25225,23939,6839,8.5,256421,18386,Ventura County,106526.0,102615.0,110437.0,25.6,0.0413718076758453,9.3,837469,1840.775,454.954570765031,CA,15.5,9.6,27.0,6111,2023,CA-Ventura,6111.0,All,173007,74,1.01,15481.67,12795.72
6113,CA,"Yolo County, California",2023,3.95,24.69,21262000.0,CA,Yolo,44.0,41.0,-6.818181818181824,0.2041109800338745,0.1865943372249603,-8.581920877557446,6113,"Yolo County, California",76693,12797,10072,4184,13.1,66621,8613,Yolo County,91192.0,86864.0,95520.0,24.0,0.0761607969436584,16.7,220564,1012.988,217.73604425718764,CA,15.5,10.1,27.8,6113,2023,CA-Yolo,6113.0,All,36361,72,0.98,13295.49,9848.88
6115,CA,"Yuba County, California",2023,3.44,21.47,8251000.0,CA,Yuba,10.0,12.0,20.0,0.1334757059812546,0.1497005969285965,12.1556884288895,6115,"Yuba County, California",28635,3819,5516,1811,19.3,23119,2008,Yuba County,71493.0,65895.0,77091.0,32.4,0.0635585821547057,14.2,84507,632.006,133.71233817400469,CA,15.5,10.8,33.9,6115,2023,CA-Yuba,6115.0,All,14257,71,1.02,14372.83,11053.97
8001,CO,"Adams County, Colorado",2023,3.67,22.93,45626000.0,CO,Adams,63.0,63.0,0.0,0.126573383808136,0.1211811155080795,-4.26019131180867,8001,"Adams County, Colorado",188730,18306,19524,6350,10.3,169206,11956,Adams County,95278.0,91022.0,99534.0,29.8,0.0466274572140094,9.8,530225,1166.74,454.4500059996229,CO,13.65,8.5,31.3,8001,2023,CO-Adams,8001.0,All,70390,70,1.04,12077.14,11371.69
8003,CO,"Alamosa County, Colorado",2023,4.23,26.43,2349000.0,CO,Alamosa,4.0,3.0,-25.0,0.2492677718400954,0.1854140907526016,-25.61650092834939,8003,"Alamosa County, Colorado",6648,1280,1900,801,28.6,4748,479,Alamosa County,50056.0,45381.0,54731.0,15.9,0.0788206979542719,17.2,16581,722.645,22.944876114828165,CO,13.65,10.7,30.4,8003,2023,CO-Alamosa,8003.0,All,3400,72,0.86,10079.21,9292.84
8005,CO,"Arapahoe County, Colorado",2023,3.9,24.35,57111000.0,CO,Arapahoe,95.0,94.0,-1.052631578947372,0.1485291719436646,0.1429762244224548,-3.738624169611537,8005,"Arapahoe County, Colorado",257232,20788,19911,6968,7.7,237321,13820,Arapahoe County,97560.0,93728.0,101392.0,27.1,0.0534770168563786,8.6,659844,797.884,826.9923948844694,CO,13.65,7.4,25.2,8005,2023,CO-Arapahoe,8005.0,All,106622,73,1.02,12654.74,11970.85
8007,CO,"Archuleta County, Colorado",2023,4.46,27.87,1522000.0,CO,Archuleta,3.0,,,0.2337540835142135,,,8007,"Archuleta County, Colorado",5921,510,409,105,6.9,5512,405,Archuleta County,74432.0,67070.0,81794.0,22.2,0.0361425434892754,8.2,13900,1350.088,10.295625174062728,CO,13.65,7.7,24.6,8007,2023,CO-Archuleta,8007.0,All,4663,73,0.65,8265.6,7809.73
8009,CO,"Baca County, Colorado",2023,3.1,19.4,371000.0,CO,Baca,1.0,,,0.2829654812812805,,,8009,"Baca County, Colorado",1657,432,353,256,21.3,1304,176,Baca County,47421.0,41348.0,53494.0,12.1,0.0549185274592637,24.6,3428,2554.993,1.3416866504135236,CO,13.65,9.1,28.8,8009,2023,CO-Baca,8009.0,All,989,74,0.95,15757.78,14454.49
8011,CO,"Bent County, Colorado",2023,3.52,22.01,794000.0,CO,Bent,2.0,,,0.3429355323314666,,,8011,"Bent County, Colorado",1875,516,402,268,21.4,1473,248,Bent County,44960.0,39088.0,50832.0,22.2,0.0309333333333333,28.4,5549,1512.847,3.667918831183854,CO,13.65,11.5,32.9,8011,2023,CO-Bent,8011.0,All,1191,73,0.86,10437.49,9734.14
8013,CO,"Boulder County, Colorado",2023,4.45,27.81,31936000.0,CO,Boulder,61.0,60.0,-1.639344262295084,0.1895817071199417,0.1833903342485428,-3.265807110536179,8013,"Boulder County, Colorado",137008,15787,8034,2916,5.9,128974,12871,Boulder County,97170.0,90649.0,103691.0,22.3,0.0516758145509751,11.2,328961,726.385,452.8741645270759,CO,13.65,6.3,17.4,8013,2023,CO-Boulder,8013.0,All,60579,73,0.85,11217.34,10835.76
8014,CO,"Broomfield County, Colorado",2023,4.19,26.2,6207000.0,CO,Broomfield,6.0,6.0,0.0,0.0900954976677894,0.0830610767006874,-7.807738620902215,8014,"Broomfield County, Colorado",31760,1908,1212,344,3.8,30548,1564,Broomfield County,113162.0,106828.0,119496.0,25.5,0.0376889168765743,6.2,76304,32.968,2314.486775054598,CO,13.65,6.0,25.8,8014,2023,CO-Broomfield,8014.0,All,12993,73,0.91,12289.25,11813.77
8015,CO,"Chaffee County, Colorado",2023,3.71,23.21,1717000.0,CO,Chaffee,7.0,9.0,28.57142857142858,0.3657262325286865,0.4356033205986022,19.1063921192568,8015,"Chaffee County, Colorado",9863,1080,695,306,7.0,9168,774,Chaffee County,75298.0,67102.0,83494.0,18.1,0.0165264118422386,8.3,20178,1013.408,19.91103287126212,CO,13.65,7.3,24.7,8015,2023,CO-Chaffee,8015.0,All,6073,73,0.75,10079.81,9789.54
8017,CO,"Cheyenne County, Colorado",2023,3.14,19.59,131000.0,CO,Cheyenne,2.0,,,1.082251071929932,,,8017,"Cheyenne County, Colorado",785,64,69,23,8.8,716,41,Cheyenne County,63177.0,56297.0,70057.0,15.1,0.0025477707006369,8.2,1741,1778.276,0.9790381245655904,CO,13.65,7.7,26.4,8017,2023,CO-Cheyenne,8017.0,All,412,73,0.84,19290.5,16685.92
8019,CO,"Clear Creek County, Colorado",2023,4.19,26.16,786000.0,CO,Clear Creek,1.0,,,0.1068947091698647,,,8019,"Clear Creek County, Colorado",4677,312,281,99,6.0,4396,213,Clear Creek County,94093.0,82715.0,105471.0,28.4,0.0440453282018387,6.4,9262,395.073,23.443768619976563,CO,13.65,6.3,23.7,8019,2023,CO-Clear Creek,8019.0,All,2083,71,0.93,10825.87,10312.69
8021,CO,"Conejos County, Colorado",2023,4.11,25.66,911000.0,CO,Conejos,3.0,3.0,0.0,0.372948795557022,0.368414580821991,-1.215774065782671,8021,"Conejos County, Colorado",3164,461,514,251,16.2,2650,210,Conejos County,53174.0,47949.0,58399.0,23.4,0.0480404551201011,11.7,7530,1287.428,5.848870771802384,CO,13.65,10.9,30.4,8021,2023,CO-Conejos,8021.0,All,2097,72,0.87,10725.3,9820.51
8023,CO,"Costilla County, Colorado",2023,4.11,25.66,537000.0,CO,Costilla,2.0,,,0.5417118072509765,,,8023,"Costilla County, Colorado",1651,498,481,261,29.1,1170,237,Costilla County,38731.0,33679.0,43783.0,26.1,0.0539067231980617,21.0,3607,1227.593,2.9382702573246995,CO,13.65,12.1,31.7,8023,2023,CO-Costilla,8023.0,All,1359,71,0.76,9509.1,8766.53
8025,CO,"Crowley County, Colorado",2023,3.56,22.23,667000.0,CO,Crowley,1.0,,,0.189537525177002,,,8025,"Crowley County, Colorado",1337,314,300,193,22.4,1037,121,Crowley County,46979.0,41585.0,52373.0,28.9,0.0471204188481675,19.4,5647,787.428,7.171449326160614,CO,13.65,11.6,32.7,8025,2023,CO-Crowley,8025.0,All,910,71,0.91,9871.9,9258.75
8027,CO,"Custer County, Colorado",2023,3.61,22.58,418000.0,CO,Custer,2.0,,,0.4365859031677246,,,8027,"Custer County, Colorado",2672,326,204,98,7.6,2468,228,Custer County,77137.0,71788.0,82486.0,36.9,0.0449101796407185,12.7,5247,738.626,7.103730440033251,CO,13.65,7.0,24.4,8027,2023,CO-Custer,8027.0,All,2115,72,0.69,9575.39,9077.06
8029,CO,"Delta County, Colorado",2023,3.66,22.88,3387000.0,CO,Delta,7.0,6.0,-14.28571428571429,0.2306273132562637,0.1931309700012207,-16.25841394309555,8029,"Delta County, Colorado",12959,1907,1467,626,11.3,11492,1281,Delta County,57075.0,52865.0,61285.0,24.2,0.0508526892507137,14.0,31598,1142.125,27.665973514282587,CO,13.65,8.5,27.3,8029,2023,CO-Delta,8029.0,All,10509,73,0.77,9209.39,8626.43
8031,CO,"Denver County, Colorado",2023,4.09,25.56,76085000.0,CO,Denver,117.0,111.0,-5.128205128205132,0.1680375337600708,0.1509099453687668,-10.192715882012,8031,"Denver County, Colorado",335428,36320,29550,12862,8.8,305878,23458,Denver County,93572.0,90345.0,96799.0,24.9,0.1031040938740951,11.2,718877,153.074,4696.271084573474,CO,13.65,7.5,22.0,8031,2023,CO-Denver,8031.0,All,99131,72,0.98,12347.92,11465.5
8033,CO,"Dolores County, Colorado",2023,3.72,23.22,232000.0,CO,Dolores,1.0,,,0.4866180121898651,,,8033,"Dolores County, Colorado",1254,247,93,27,7.4,1161,220,Dolores County,57701.0,50966.0,64436.0,17.6,0.0709728867623604,21.6,2432,1067.17,2.278924632439068,CO,13.65,7.3,26.0,8033,2023,CO-Dolores,8033.0,All,621,73,0.77,10554.51,9431.25
8035,CO,"Douglas County, Colorado",2023,4.2,26.26,24516000.0,CO,Douglas,25.0,29.0,15.999999999999988,0.0760618224740028,0.0803880840539932,5.687822667500585,8035,"Douglas County, Colorado",139960,5810,2951,667,2.1,137009,5143,Douglas County,144807.0,138448.0,151166.0,27.1,0.0243926836238925,3.8,377150,840.888,448.5139519174968,CO,13.65,5.6,23.0,8035,2023,CO-Douglas,8035.0,All,59890,73,0.91,12402.11,11986.09
8037,CO,"Eagle County, Colorado",2023,4.48,27.98,5109000.0,CO,Eagle,17.0,16.0,-5.882352941176472,0.3114808201789856,0.2912851274013518,-6.483767689461152,8037,"Eagle County, Colorado",22058,1953,833,273,3.8,21225,1680,Eagle County,110598.0,98831.0,122365.0,22.2,0.0532233203372925,8.7,55135,1684.47,32.73136357429934,CO,13.65,7.0,21.2,8037,2023,CO-Eagle,8037.0,All,7567,73,0.67,10762.03,9416.21
8039,CO,"Elbert County, Colorado",2023,3.83,23.95,1613000.0,CO,Elbert,1.0,,,0.0397930778563022,,,8039,"Elbert County, Colorado",10004,572,393,152,3.9,9611,420,Elbert County,123083.0,112871.0,133295.0,41.3,0.0132946821271491,5.3,27874,1850.086,15.066326646436975,CO,13.65,6.6,23.0,8039,2023,CO-Elbert,8039.0,All,6020,73,0.86,11458.59,10919.28
8041,CO,"El Paso County, Colorado",2023,3.78,23.62,65133000.0,CO,El Paso,61.0,62.0,1.639344262295084,0.0885764062404632,0.0851285830140113,-3.892484887106251,8041,"El Paso County, Colorado",290190,24527,26900,9028,9.3,263290,15499,El Paso County,88794.0,85296.0,92292.0,23.5,0.0383955339605086,8.5,742999,2126.416,349.413755351728,CO,13.65,7.4,28.1,8041,2023,CO-El Paso,8041.0,All,125799,72,0.9,10799.64,10549.25
8043,CO,"Fremont County, Colorado",2023,3.61,22.58,5350000.0,CO,Fremont,5.0,4.0,-20.0,0.106276698410511,0.0835648775100708,-21.37046148414595,8043,"Fremont County, Colorado",17976,2520,2878,1042,16.0,15098,1478,Fremont County,61015.0,54902.0,67128.0,24.7,0.0454494882064975,13.3,49634,1533.835,32.35941284427595,CO,13.65,8.5,29.1,8043,2023,CO-Fremont,8043.0,All,13737,72,0.87,9529.54,9178.6
8045,CO,"Garfield County, Colorado",2023,3.95,24.69,5385000.0,CO,Garfield,10.0,8.0,-20.0,0.1699552983045578,0.1325249373912811,-22.02365050497097,8045,"Garfield County, Colorado",23404,1963,1868,673,8.0,21536,1290,Garfield County,94696.0,89099.0,100293.0,31.4,0.0517860194838489,8.2,62479,2947.425,21.19782522031943,CO,13.65,7.4,25.0,8045,2023,CO-Garfield,8045.0,All,10391,73,0.8,11540.07,10467.72
8047,CO,"Gilpin County, Colorado",2023,4.08,25.49,549000.0,CO,Gilpin,,,,,,,8047,"Gilpin County, Colorado",3122,277,278,83,8.9,2844,194,Gilpin County,88589.0,78869.0,98309.0,32.1,0.0528507367072389,11.2,5901,150.023,39.33396879145198,CO,13.65,6.4,25.3,8047,2023,CO-Gilpin,8047.0,All,1275,71,0.73,8897.1,8698.7
8049,CO,"Grand County, Colorado",2023,4.67,29.19,1514000.0,CO,Grand,5.0,4.0,-20.0,0.3289906680583953,0.2532607316970825,-23.018870659234288,8049,"Grand County, Colorado",7475,525,228,40,3.1,7247,485,Grand County,93257.0,88211.0,98303.0,24.4,0.0140468227424749,7.6,15895,1846.447,8.608424720557915,CO,13.65,6.8,22.3,8049,2023,CO-Grand,8049.0,All,3152,72,0.65,9802.04,8727.41
8051,CO,"Gunnison County, Colorado",2023,3.63,22.65,1395000.0,CO,Gunnison,5.0,5.0,0.0,0.304006814956665,0.2842039465904235,-6.51395540888262,8051,"Gunnison County, Colorado",8494,889,648,254,7.6,7846,635,Gunnison County,79658.0,70450.0,88866.0,20.2,0.0235460324935248,11.3,17241,3239.14,5.322709114147583,CO,13.65,6.8,24.0,8051,2023,CO-Gunnison,8051.0,All,2894,73,0.67,9428.34,8571.42
8053,CO,"Hinsdale County, Colorado",2023,4.1,25.6,70000.0,CO,Hinsdale,2.0,,,2.5542783737182626,,,8053,"Hinsdale County, Colorado",511,23,63,0,12.3,448,23,Hinsdale County,71541.0,62238.0,80844.0,7.6,0.0156555772994129,4.1,1005,1117.231,0.8995453939248016,CO,13.65,6.4,24.3,8053,2023,CO-Hinsdale,8053.0,All,263,73,0.79,13153.27,11327.41
8055,CO,"Huerfano County, Colorado",2023,3.59,22.45,871000.0,CO,Huerfano,4.0,3.0,-25.0,0.6076257228851318,0.4358564615249633,-28.26892524308758,8055,"Huerfano County, Colorado",3100,494,589,298,19.0,2511,196,Huerfano County,47855.0,42118.0,53592.0,21.1,0.032258064516129,17.3,6972,1591.033,4.382058700228091,CO,13.65,8.8,28.8,8055,2023,CO-Huerfano,8055.0,All,2716,73,0.78,9389.42,8283.92
8057,CO,"Jackson County, Colorado",2023,4.84,30.23,202000.0,CO,Jackson,2.0,,,1.474926233291626,,,8057,"Jackson County, Colorado",658,103,103,18,15.7,555,85,Jackson County,96811.0,92745.0,100877.0,12.2,0.0319148936170212,14.6,1372,1613.726,0.8502062927659342,CO,13.65,8.2,28.0,8057,2023,CO-Jackson,8057.0,All,367,73,0.75,8954.62,7846.86
8059,CO,"Jefferson County, Colorado",2023,4.1,25.62,49264000.0,CO,Jefferson,61.0,59.0,-3.278688524590168,0.1066763699054718,0.1011515855789185,-5.179014182287023,8059,"Jefferson County, Colorado",241735,16289,13200,4284,5.5,228535,12005,Jefferson County,102146.0,99249.0,105043.0,26.0,0.0398452851262746,6.7,579377,764.383,757.9668830939463,CO,13.65,6.6,24.1,8059,2023,CO-Jefferson,8059.0,All,120455,72,0.96,11713.55,11283.08
8061,CO,"Kiowa County, Colorado",2023,3.49,21.79,119000.0,CO,Kiowa,2.0,,,1.485884070396423,,,8061,"Kiowa County, Colorado",585,53,92,19,15.7,493,34,Kiowa County,55523.0,48473.0,62573.0,17.3,0.0307692307692307,11.8,1376,1767.809,0.7783646310206589,CO,13.65,8.1,28.2,8061,2023,CO-Kiowa,8061.0,All,356,74,0.83,18824.73,16758.67
8063,CO,"Kit Carson County, Colorado",2023,3.34,20.86,601000.0,CO,Kit Carson,3.0,3.0,0.0,0.3930817544460297,0.4212891459465026,7.175960517482105,8063,"Kit Carson County, Colorado",2896,281,304,99,10.5,2592,182,Kit Carson County,55304.0,48485.0,62123.0,16.9,0.0590469613259668,9.8,7023,2160.822,3.2501520254791925,CO,13.65,8.6,30.5,8063,2023,CO-Kit Carson,8063.0,All,1677,73,0.84,16498.84,14182.08
8065,CO,"Lake County, Colorado",2023,4.8,29.97,745000.0,CO,Lake,2.0,,,0.2634699046611785,,,8065,"Lake County, Colorado",3020,393,231,119,7.6,2789,274,Lake County,86215.0,80625.0,91805.0,25.7,0.0410596026490066,7.9,7380,376.919,19.57980361828404,CO,13.65,7.5,23.7,8065,2023,CO-Lake,8065.0,All,1163,72,0.77,10309.43,9093.48
8067,CO,"La Plata County, Colorado",2023,4.37,27.34,6020000.0,CO,La Plata,10.0,11.0,10.000000000000012,0.180313378572464,0.1944699883460999,7.851114479531885,8067,"La Plata County, Colorado",24378,2702,2125,865,8.7,22253,1837,La Plata County,83542.0,79096.0,87988.0,20.3,0.0272376733120026,11.7,56331,1689.682,33.33822577266018,CO,13.65,6.7,21.5,8067,2023,CO-La Plata,8067.0,All,13159,73,0.73,10247.95,9366.46
8069,CO,"Larimer County, Colorado",2023,4.04,25.23,33223000.0,CO,Larimer,36.0,38.0,5.555555555555558,0.106071412563324,0.1054302081465721,-0.6045025716698847,8069,"Larimer County, Colorado",154232,18084,11813,4140,7.7,142419,13944,Larimer County,88519.0,84291.0,92747.0,23.4,0.0361273924996109,11.2,367368,2595.747,141.52688994728686,CO,13.65,6.7,24.8,8069,2023,CO-Larimer,8069.0,All,74900,73,0.88,10849.85,10477.97
8071,CO,"Las Animas County, Colorado",2023,3.54,22.12,1744000.0,CO,Las Animas,4.0,4.0,0.0,0.283990055322647,0.2773925065994263,-2.323161885272784,8071,"Las Animas County, Colorado",6513,1294,1323,630,20.3,5190,664,Las Animas County,52067.0,45898.0,58236.0,19.5,0.0710885920466758,18.7,14413,4772.938,3.0197333382499414,CO,13.65,10.1,31.0,8071,2023,CO-Las Animas,8071.0,All,4605,71,0.82,9019.94,8462.99
8073,CO,"Lincoln County, Colorado",2023,3.91,24.43,571000.0,CO,Lincoln,2.0,,,0.3606202602386475,,,8073,"Lincoln County, Colorado",1971,307,243,85,12.3,1728,222,Lincoln County,58034.0,50975.0,65093.0,22.8,0.0492135971588026,9.8,5550,2577.73,2.153057147179883,CO,13.65,9.0,29.6,8073,2023,CO-Lincoln,8073.0,All,1121,74,0.96,14061.69,12331.54
8075,CO,"Logan County, Colorado",2023,3.4,21.24,2016000.0,CO,Logan,2.0,,,0.0891782194375991,,,8075,"Logan County, Colorado",8203,1267,1478,675,18.0,6725,592,Logan County,55415.0,49946.0,60884.0,17.4,0.069486773131781,15.8,20892,1838.599,11.362999762319028,CO,13.65,8.9,30.5,8075,2023,CO-Logan,8075.0,All,4680,73,0.91,11455.73,10313.57
8077,CO,"Mesa County, Colorado",2023,3.73,23.28,15171000.0,CO,Mesa,21.0,17.0,-19.047619047619047,0.1401102244853973,0.109252393245697,-22.02396816723137,8077,"Mesa County, Colorado",65830,7801,7468,3092,11.3,58362,4709,Mesa County,66339.0,60146.0,72532.0,18.9,0.0600334194136411,10.7,158601,3328.721,47.64622808580233,CO,13.65,7.8,28.9,8077,2023,CO-Mesa,8077.0,All,40630,73,0.82,9417.02,8977.41
8079,CO,"Mineral County, Colorado",2023,4.4,27.5,92000.0,CO,Mineral,1.0,,,1.32275128364563,,,8079,"Mineral County, Colorado",386,63,30,17,7.8,356,46,Mineral County,37108.0,35337.0,38879.0,12.4,0.0362694300518134,10.0,729,875.76,0.8324198410523431,CO,13.65,6.3,23.3,8079,2023,CO-Mineral,8079.0,All,337,74,0.78,9577.35,9454.05
8081,CO,"Moffat County, Colorado",2023,4.74,29.65,1628000.0,CO,Moffat,2.0,,,0.1520334482192992,,,8081,"Moffat County, Colorado",5390,524,645,179,12.0,4745,345,Moffat County,73875.0,65783.0,81967.0,20.5,0.046382189239332,8.4,13207,4743.244,2.7843813221499887,CO,13.65,8.6,28.8,8081,2023,CO-Moffat,8081.0,All,2684,73,0.8,11272.37,10031.28
8083,CO,"Montezuma County, Colorado",2023,3.72,23.22,2684000.0,CO,Montezuma,5.0,7.0,39.99999999999999,0.1918428391218184,0.2650711834430695,38.17100740192421,8083,"Montezuma County, Colorado",11269,1346,1336,477,11.9,9933,869,Montezuma County,60809.0,56516.0,65102.0,20.4,0.0495163723489218,13.3,26412,2029.349,13.015011217883174,CO,13.65,8.2,27.1,8083,2023,CO-Montezuma,8083.0,All,7744,73,0.81,10334.53,9682.85
8085,CO,"Montrose County, Colorado",2023,3.94,24.63,4392000.0,CO,Montrose,8.0,8.0,0.0,0.1942549049854279,0.1846636831760405,-4.937441250251418,8085,"Montrose County, Colorado",18069,2109,2023,730,11.2,16046,1379,Montrose County,67113.0,61126.0,73100.0,21.1,0.0356411533565775,11.5,43807,2240.946,19.548440703167323,CO,13.65,7.9,25.9,8085,2023,CO-Montrose,8085.0,All,13028,74,0.77,9186.65,8484.22
8087,CO,"Morgan County, Colorado",2023,3.34,20.86,2481000.0,CO,Morgan,7.0,6.0,-14.28571428571429,0.2484207600355148,0.2073183357715607,-16.54548688204563,8087,"Morgan County, Colorado",11069,1434,1771,811,16.0,9298,623,Morgan County,68541.0,62233.0,74849.0,23.3,0.0650465263348089,14.3,29520,1280.485,23.05376478443715,CO,13.65,9.1,28.5,8087,2023,CO-Morgan,8087.0,All,5694,74,0.89,10904.53,9928.74
8089,CO,"Otero County, Colorado",2023,3.49,21.79,2307000.0,CO,Otero,3.0,,,0.1641227602958678,,,8089,"Otero County, Colorado",7584,1512,1654,915,21.8,5930,597,Otero County,52169.0,46986.0,57352.0,21.2,0.0759493670886076,22.1,18321,1261.946,14.518053862843578,CO,13.65,10.8,33.5,8089,2023,CO-Otero,8089.0,All,4972,73,0.94,11968.85,11273.82
8091,CO,"Ouray County, Colorado",2023,4.0,25.0,402000.0,CO,Ouray,3.0,6.0,100.0,0.6257822513580322,1.19976007938385,91.7216534633586,8091,"Ouray County, Colorado",2623,142,102,58,3.9,2521,84,Ouray County,92760.0,83297.0,102223.0,27.3,0.012962256957682,4.3,5087,540.671,9.408679215271391,CO,13.65,6.2,23.3,8091,2023,CO-Ouray,8091.0,All,1734,73,0.62,8850.99,8139.95
8093,CO,"Park County, Colorado",2023,4.61,28.81,1573000.0,CO,Park,4.0,4.0,0.0,0.230255588889122,0.2110261172056198,-8.35135936385979,8093,"Park County, Colorado",8988,628,334,96,3.7,8654,532,Park County,103720.0,94295.0,113145.0,39.0,0.0259234534935469,5.0,17907,2193.51,8.163628157610404,CO,13.65,6.7,24.6,8093,2023,CO-Park,8093.0,All,4376,71,0.74,8529.53,8284.25
8095,CO,"Phillips County, Colorado",2023,3.4,21.24,425000.0,CO,Phillips,4.0,3.0,-25.0,0.9287207126617432,0.6869704723358154,-26.0304564149392,8095,"Phillips County, Colorado",1952,307,220,129,11.3,1732,178,Phillips County,59367.0,51877.0,66857.0,20.2,0.0543032786885245,16.8,4496,687.928,6.53556767568699,CO,13.65,8.7,28.6,8095,2023,CO-Phillips,8095.0,All,1100,74,0.89,17965.87,15230.94
8097,CO,"Pitkin County, Colorado",2023,4.64,28.99,1732000.0,CO,Pitkin,7.0,4.0,-42.85714285714286,0.388694554567337,0.2235386222600936,-42.48990122619068,8097,"Pitkin County, Colorado",9215,836,250,123,2.7,8965,713,Pitkin County,109268.0,97313.0,121223.0,19.9,0.0397178513293543,7.8,16985,970.701,17.49766405927263,CO,13.65,5.8,19.7,8097,2023,CO-Pitkin,8097.0,All,3491,74,0.69,13604.08,11089.95
8099,CO,"Prowers County, Colorado",2023,3.17,19.79,1159000.0,CO,Prowers,2.0,,,0.1675462871789932,,,8099,"Prowers County, Colorado",4733,940,951,450,20.1,3782,490,Prowers County,50365.0,43861.0,56869.0,11.8,0.0701457849144305,18.2,11910,1638.407,7.269256051762475,CO,13.65,9.9,29.4,8099,2023,CO-Prowers,8099.0,All,2677,72,0.91,11937.7,11128.36
