GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap
22013,"Bienville Parish, Louisiana",5556,1475,1274,773,22.9,4282,702
22015,"Bossier Parish, Louisiana",50826,7361,5389,2538,10.6,45437,4823
22017,"Caddo Parish, Louisiana",95771,21327,20674,10989,21.6,75097,10338
22019,"Calcasieu Parish, Louisiana",77957,12908,12201,5482,15.7,65756,7426
22021,"Caldwell Parish, Louisiana",3716,1091,873,556,23.5,2843,535
22023,"Cameron Parish, Louisiana",2018,162,173,15,8.6,1845,147
22025,"Catahoula Parish, Louisiana",3201,763,617,344,19.3,2584,419
22027,"Claiborne Parish, Louisiana",5155,1719,1743,1141,33.8,3412,578
22029,"Concordia Parish, Louisiana",6778,1830,1821,1150,26.9,4957,680
22031,"De Soto Parish, Louisiana",10504,2392,2114,1113,20.1,8390,1279
22033,"East Baton Rouge Parish, Louisiana",177295,34153,28210,14024,15.9,149085,20129
22035,"East Carroll Parish, Louisiana",2617,929,775,461,29.6,1842,468
22037,"East Feliciana Parish, Louisiana",6401,946,929,303,14.5,5472,643
22039,"Evangeline Parish, Louisiana",12561,3213,3917,1967,31.2,8644,1246
22041,"Franklin Parish, Louisiana",7525,1512,1845,898,24.5,5680,614
22043,"Grant Parish, Louisiana",7440,1359,1377,606,18.5,6063,753
22045,"Iberia Parish, Louisiana",26816,5609,6394,2935,23.8,20422,2674
22047,"Iberville Parish, Louisiana",11296,2241,2381,1413,21.1,8915,828
22049,"Jackson Parish, Louisiana",5576,1186,848,452,15.2,4728,734
22051,"Jefferson Parish, Louisiana",177003,28620,24876,11363,14.1,152127,17257
22053,"Jefferson Davis Parish, Louisiana",12068,1890,2449,1065,20.3,9619,825
22055,"Lafayette Parish, Louisiana",100903,17335,12598,6688,12.5,88305,10647
22057,"Lafourche Parish, Louisiana",37762,6680,6431,3265,17.0,31331,3415
22059,"LaSalle Parish, Louisiana",5049,922,842,547,16.7,4207,375
22061,"Lincoln Parish, Louisiana",18487,5935,4411,3119,23.9,14076,2816
22063,"Livingston Parish, Louisiana",53596,6734,6983,2696,13.0,46613,4038
22065,"Madison Parish, Louisiana",3053,930,929,603,30.4,2124,327
22067,"Morehouse Parish, Louisiana",9769,2546,2932,1333,30.0,6837,1213
22069,"Natchitoches Parish, Louisiana",14508,3929,2833,1666,19.5,11675,2263
22071,"Orleans Parish, Louisiana",155821,35297,28835,16025,18.5,126986,19272
22073,"Ouachita Parish, Louisiana",61489,14713,12151,7577,19.8,49338,7136
22075,"Plaquemines Parish, Louisiana",8218,1147,1215,657,14.8,7003,490
22077,"Pointe Coupee Parish, Louisiana",8335,1621,1004,534,12.0,7331,1087
22079,"Rapides Parish, Louisiana",48954,9697,9348,5043,19.1,39606,4654
22081,"Red River Parish, Louisiana",3100,773,776,464,25.0,2324,309
22083,"Richland Parish, Louisiana",7240,1705,1778,897,24.6,5462,808
22085,"Sabine Parish, Louisiana",8785,2080,1936,1037,22.0,6849,1043
22087,"St. Bernard Parish, Louisiana",16219,3482,4072,1952,25.1,12147,1530
22089,"St. Charles Parish, Louisiana",18608,2341,1920,862,10.3,16688,1479
22091,"St. Helena Parish, Louisiana",4176,1367,1281,835,30.7,2895,532
22093,"St. James Parish, Louisiana",7543,975,1060,355,14.1,6483,620
22095,"St. John the Baptist Parish, Louisiana",15152,2075,3057,1016,20.2,12095,1059
22097,"St. Landry Parish, Louisiana",32183,9055,6975,3609,21.7,25208,5446
22099,"St. Martin Parish, Louisiana",19579,3485,3987,1897,20.4,15592,1588
22101,"St. Mary Parish, Louisiana",18463,4076,4204,2115,22.8,14259,1961
22103,"St. Tammany Parish, Louisiana",105082,11822,9460,3514,9.0,95622,8308
22105,"Tangipahoa Parish, Louisiana",51999,10047,11015,4954,21.2,40984,5093
22107,"Tensas Parish, Louisiana",1578,478,502,323,31.8,1076,155
22109,"Terrebonne Parish, Louisiana",42127,7130,6875,2828,16.3,35252,4302
22111,"Union Parish, Louisiana",8508,2192,1733,1236,20.4,6775,956
22113,"Vermilion Parish, Louisiana",21797,4469,3893,2109,17.9,17904,2360
22115,"Vernon Parish, Louisiana",18300,3490,2677,1570,14.6,15623,1920
22117,"Washington Parish, Louisiana",17716,4625,4989,2464,28.2,12727,2161
22119,"Webster Parish, Louisiana",14334,3638,3870,2156,27.0,10464,1482
22121,"West Baton Rouge Parish, Louisiana",10974,1213,1360,519,12.4,9614,694
22123,"West Carroll Parish, Louisiana",3850,730,887,385,23.0,2963,345
22125,"West Feliciana Parish, Louisiana",4026,469,571,199,14.2,3455,270
22127,"Winn Parish, Louisiana",4790,1093,879,507,18.4,3911,586
23001,"Androscoggin County, Maine",46953,6518,7885,3829,16.8,39068,2689
23003,"Aroostook County, Maine",29932,4760,6192,2931,20.7,23740,1829
23005,"Cumberland County, Maine",132168,10848,9897,4010,7.5,122271,6838
23007,"Franklin County, Maine",12675,1631,1949,674,15.4,10726,957
23009,"Hancock County, Maine",25572,2707,2142,985,8.4,23430,1722
23011,"Kennebec County, Maine",54312,6494,7402,3429,13.6,46910,3065
23013,"Knox County, Maine",18484,1844,1572,570,8.5,16912,1274
23015,"Lincoln County, Maine",16592,1508,1303,641,7.9,15289,867
23017,"Oxford County, Maine",24140,3699,3793,1652,15.7,20347,2047
23019,"Penobscot County, Maine",65221,9714,10162,4627,15.6,55059,5087
23021,"Piscataquis County, Maine",8385,1363,1504,683,17.9,6881,680
23023,"Sagadahoc County, Maine",16446,1904,1432,574,8.7,15014,1330
23025,"Somerset County, Maine",23209,3511,4101,1811,17.7,19108,1700
23027,"Waldo County, Maine",17470,2237,2180,1084,12.5,15290,1153
23029,"Washington County, Maine",14187,2721,2663,1507,18.8,11524,1214
23031,"York County, Maine",91413,7706,7364,2644,8.1,84049,5062
24001,"Allegany County, Maryland",27382,4515,5751,2469,21.0,21631,2046
24003,"Anne Arundel County, Maryland",224748,13442,14710,4052,6.5,210038,9390
24005,"Baltimore County, Maryland",332801,33173,37563,10443,11.3,295238,22730
24009,"Calvert County, Maryland",33465,1549,1696,584,5.1,31769,965
24011,"Caroline County, Maryland",12495,1500,2202,791,17.6,10293,709
24013,"Carroll County, Maryland",64285,3570,3352,1100,5.2,60933,2470
24015,"Cecil County, Maryland",40595,4101,5452,1869,13.4,35143,2232
24017,"Charles County, Maryland",60875,5040,5885,1871,9.7,54990,3169
24019,"Dorchester County, Maryland",13546,2255,2849,1306,21.0,10697,949
24021,"Frederick County, Maryland",104635,6713,7732,2530,7.4,96903,4183
24023,"Garrett County, Maryland",12578,1609,1903,821,15.1,10675,788
24025,"Harford County, Maryland",101795,8262,7558,2505,7.4,94237,5757
24027,"Howard County, Maryland",121065,6550,6828,2167,5.6,114237,4383
24029,"Kent County, Maryland",8493,668,1046,370,12.3,7447,298
24031,"Montgomery County, Maryland",389210,28631,28972,8508,7.4,360238,20123
24033,"Prince George's County, Maryland",347744,35546,42353,11501,12.2,305391,24045
24035,"Queen Anne's County, Maryland",19907,1425,1440,285,7.2,18467,1140
24037,"St. Mary's County, Maryland",42436,3822,4752,1865,11.2,37684,1957
24039,"Somerset County, Maryland",8348,1537,2076,868,24.9,6272,669
24041,"Talbot County, Maryland",16433,1603,1692,702,10.3,14741,901
24043,"Washington County, Maryland",59818,7425,9180,3814,15.3,50638,3611
24045,"Wicomico County, Maryland",40470,5443,6951,2141,17.2,33519,3302
24047,"Worcester County, Maryland",24136,2431,2385,890,9.9,21751,1541
24510,"Baltimore city, Maryland",255668,51676,59197,26049,23.2,196471,25627
25001,"Barnstable County, Massachusetts",105777,9159,9959,3452,9.4,95818,5707
25003,"Berkshire County, Massachusetts",57585,6853,9512,3690,16.5,48073,3163
25005,"Bristol County, Massachusetts",233825,29212,46290,16997,19.8,187535,12215
25007,"Dukes County, Massachusetts",7584,300,503,76,6.6,7081,224
25009,"Essex County, Massachusetts",313147,33672,51931,19229,16.6,261216,14443
25011,"Franklin County, Massachusetts",31570,3753,5377,1808,17.0,26193,1945
25013,"Hampden County, Massachusetts",184471,31387,47108,21363,25.5,137363,10024
25015,"Hampshire County, Massachusetts",62114,7751,7776,3143,12.5,54338,4608
25017,"Middlesex County, Massachusetts",634215,54489,59014,21830,9.3,575201,32659
25019,"Nantucket County, Massachusetts",5252,249,524,80,10.0,4728,169
25021,"Norfolk County, Massachusetts",283368,23213,26578,8391,9.4,256790,14822
25023,"Plymouth County, Massachusetts",203141,16472,25764,7126,12.7,177377,9346
25025,"Suffolk County, Massachusetts",327167,55205,64342,27869,19.7,262825,27336
25027,"Worcester County, Massachusetts",335826,36714,53441,19264,15.9,282385,17450
26001,"Alcona County, Michigan",5305,744,664,263,12.5,4641,481
26003,"Alger County, Michigan",3531,465,388,173,11.0,3143,292
26005,"Allegan County, Michigan",45522,3514,3532,1148,7.8,41990,2366
26007,"Alpena County, Michigan",13019,2334,2178,1145,16.7,10841,1189
26009,"Antrim County, Michigan",11100,1100,1107,377,10.0,9993,723
26011,"Arenac County, Michigan",6552,773,1055,342,16.1,5497,431
26013,"Baraga County, Michigan",3433,504,555,246,16.2,2878,258
26015,"Barry County, Michigan",24480,2317,2296,811,9.4,22184,1506
26017,"Bay County, Michigan",45103,6527,6120,2948,13.6,38983,3579
26019,"Benzie County, Michigan",7708,853,605,245,7.8,7103,608
26021,"Berrien County, Michigan",63999,9750,9057,4448,14.2,54942,5302
26023,"Branch County, Michigan",16906,2197,2161,870,12.8,14745,1327
26025,"Calhoun County, Michigan",53333,7212,7175,3586,13.5,46158,3626
26027,"Cass County, Michigan",21207,2585,2720,1198,12.8,18487,1387
26029,"Charlevoix County, Michigan",12267,1161,983,344,8.0,11284,817
26031,"Cheboygan County, Michigan",11159,1400,1405,543,12.6,9754,857
26033,"Chippewa County, Michigan",14080,1867,1846,713,13.1,12234,1154
26035,"Clare County, Michigan",12521,2315,2380,1145,19.0,10141,1170
26037,"Clinton County, Michigan",31639,2852,2082,770,6.6,29557,2082
26039,"Crawford County, Michigan",6231,1003,922,438,14.8,5309,565
26041,"Delta County, Michigan",15971,2281,1974,849,12.4,13997,1432
26043,"Dickinson County, Michigan",11905,1410,994,475,8.3,10911,935
26045,"Eaton County, Michigan",45428,4028,4579,1504,10.1,40849,2524
26047,"Emmet County, Michigan",15190,1439,1118,372,7.4,14072,1067
26049,"Genesee County, Michigan",167334,26871,31470,14402,18.8,135864,12469
26051,"Gladwin County, Michigan",11280,1759,1822,801,16.2,9458,958
26053,"Gogebic County, Michigan",6989,1040,1301,531,18.6,5688,509
26055,"Grand Traverse County, Michigan",40287,3761,3009,1334,7.5,37278,2427
26057,"Gratiot County, Michigan",14775,1931,2229,866,15.1,12546,1065
26059,"Hillsdale County, Michigan",17860,2468,2152,898,12.0,15708,1570
26061,"Houghton County, Michigan",14305,2628,1383,698,9.7,12922,1930
26063,"Huron County, Michigan",14150,1956,1593,814,11.3,12557,1142
26065,"Ingham County, Michigan",117096,19956,14161,7550,12.1,102935,12406
26067,"Ionia County, Michigan",23355,2780,3177,1239,13.6,20178,1541
26069,"Iosco County, Michigan",11713,2276,1739,917,14.8,9974,1359
26071,"Iron County, Michigan",5547,971,735,415,13.3,4812,556
26073,"Isabella County, Michigan",24914,5552,2830,1408,11.4,22084,4144
26075,"Jackson County, Michigan",62540,7688,8556,3519,13.7,53984,4169
26077,"Kalamazoo County, Michigan",107110,14304,12009,4985,11.2,95101,9319
26079,"Kalkaska County, Michigan",7789,870,1216,387,15.6,6573,483
26081,"Kent County, Michigan",256648,25843,26393,10901,10.3,230255,14942
26083,"Keweenaw County, Michigan",1135,142,84,58,7.4,1051,84
26085,"Lake County, Michigan",5190,1015,989,488,19.1,4201,527
26087,"Lapeer County, Michigan",34836,3593,3968,1731,11.4,30868,1862
26089,"Leelanau County, Michigan",9645,674,457,156,4.7,9188,518
26091,"Lenawee County, Michigan",38871,4336,4316,1682,11.1,34555,2654
26093,"Livingston County, Michigan",76445,4114,3663,1287,4.8,72782,2827
26095,"Luce County, Michigan",2455,397,353,142,14.4,2102,255
26097,"Mackinac County, Michigan",5199,862,617,285,11.9,4582,577
26099,"Macomb County, Michigan",358668,38008,45824,15896,12.8,312844,22112
26101,"Manistee County, Michigan",10561,1343,1275,656,12.1,9286,687
26103,"Marquette County, Michigan",28255,4387,2701,1512,9.6,25554,2875
26105,"Mason County, Michigan",12801,1714,1646,730,12.9,11155,984
26107,"Mecosta County, Michigan",16708,3158,2402,1291,14.4,14306,1867
26109,"Menominee County, Michigan",10361,1444,1045,403,10.1,9316,1041
26111,"Midland County, Michigan",34993,4180,4097,2061,11.7,30896,2119
26113,"Missaukee County, Michigan",5909,704,762,273,12.9,5147,431
26115,"Monroe County, Michigan",63029,6682,6310,2996,10.0,56719,3686
26117,"Montcalm County, Michigan",24511,3086,3130,1324,12.8,21381,1762
26119,"Montmorency County, Michigan",4921,960,829,456,16.8,4092,504
26121,"Muskegon County, Michigan",67732,9654,13107,5850,19.4,54625,3804
26123,"Newaygo County, Michigan",19651,2393,3271,1344,16.6,16380,1049
26125,"Oakland County, Michigan",530460,46404,40881,16136,7.7,489579,30268
26127,"Oceana County, Michigan",10419,1319,1661,697,15.9,8758,622
26129,"Ogemaw County, Michigan",9370,1559,1712,737,18.3,7658,822
26131,"Ontonagon County, Michigan",3149,434,356,125,11.3,2793,309
26133,"Osceola County, Michigan",9356,1484,1411,701,15.1,7945,783
26135,"Oscoda County, Michigan",3788,670,616,267,16.3,3172,403
26137,"Otsego County, Michigan",11231,1008,1174,460,10.5,10057,548
26139,"Ottawa County, Michigan",111322,9404,6724,2109,6.0,104598,7295
26141,"Presque Isle County, Michigan",6655,940,705,316,10.6,5950,624
26143,"Roscommon County, Michigan",11579,1611,1946,819,16.8,9633,792
26145,"Saginaw County, Michigan",77958,13840,15255,7854,19.6,62703,5986
26147,"St. Clair County, Michigan",67816,7952,8995,3906,13.3,58821,4046
26149,"St. Joseph County, Michigan",23620,2731,3501,1349,14.8,20119,1382
26151,"Sanilac County, Michigan",17516,2461,2213,904,12.6,15303,1557
26153,"Schoolcraft County, Michigan",3890,512,458,134,11.8,3432,378
26155,"Shiawassee County, Michigan",28126,3418,4206,1588,15.0,23920,1830
26157,"Tuscola County, Michigan",21498,2747,3061,1417,14.2,18437,1330
26159,"Van Buren County, Michigan",30622,4561,4180,1857,13.7,26442,2704
26161,"Washtenaw County, Michigan",150550,20595,12830,4926,8.5,137720,15669
26163,"Wayne County, Michigan",700591,138878,161357,81006,23.0,539234,57872
26165,"Wexford County, Michigan",13696,1940,2308,1032,16.9,11388,908
27001,"Aitkin County, Minnesota",7222,1012,646,319,8.9,6576,693
27003,"Anoka County, Minnesota",137432,9590,9849,2887,7.2,127583,6703
27005,"Becker County, Minnesota",14410,1804,1668,873,11.6,12742,931
27007,"Beltrami County, Minnesota",18172,2637,2447,1142,13.5,15725,1495
27009,"Benton County, Minnesota",16719,1882,1432,856,8.6,15287,1026
27011,"Big Stone County, Minnesota",2136,258,203,123,9.5,1933,135
27013,"Blue Earth County, Minnesota",27606,4333,2416,1200,8.8,25190,3133
27015,"Brown County, Minnesota",11027,1160,717,316,6.5,10310,844
27017,"Carlton County, Minnesota",14090,1425,1036,484,7.4,13054,941
27019,"Carver County, Minnesota",41175,1953,1504,408,3.7,39671,1545
27021,"Cass County, Minnesota",12874,1628,1491,572,11.6,11383,1056
27023,"Chippewa County, Minnesota",5126,671,504,285,9.8,4622,386
27025,"Chisago County, Minnesota",21364,1373,1123,470,5.3,20241,903
27027,"Clay County, Minnesota",26442,3880,2625,1324,9.9,23817,2556
27029,"Clearwater County, Minnesota",3339,495,438,199,13.1,2901,296
27031,"Cook County, Minnesota",2710,210,112,55,4.1,2598,155
27033,"Cottonwood County, Minnesota",4630,678,437,269,9.4,4193,409
27035,"Crow Wing County, Minnesota",29402,3179,2552,1144,8.7,26850,2035
27037,"Dakota County, Minnesota",174362,11059,8479,2951,4.9,165883,8108
27039,"Dodge County, Minnesota",8083,620,490,294,6.1,7593,326
27041,"Douglas County, Minnesota",17519,1797,1043,485,6.0,16476,1312
27043,"Faribault County, Minnesota",6079,745,612,265,10.1,5467,480
27045,"Fillmore County, Minnesota",8723,772,582,209,6.7,8141,563
27047,"Freeborn County, Minnesota",12846,1386,1220,466,9.5,11626,920
27049,"Goodhue County, Minnesota",19727,2184,1491,723,7.6,18236,1461
27051,"Grant County, Minnesota",2490,307,207,110,8.3,2283,197
27053,"Hennepin County, Minnesota",539493,54431,43784,20248,8.1,495709,34183
27055,"Houston County, Minnesota",8134,707,279,149,3.4,7855,558
27057,"Hubbard County, Minnesota",8964,1146,917,592,10.2,8047,554
27059,"Isanti County, Minnesota",16293,1280,1098,434,6.7,15195,846
27061,"Itasca County, Minnesota",18541,2317,1980,970,10.7,16561,1347
27063,"Jackson County, Minnesota",4387,431,227,125,5.2,4160,306
27065,"Kanabec County, Minnesota",6564,679,624,249,9.5,5940,430
27067,"Kandiyohi County, Minnesota",17603,1614,1852,566,10.5,15751,1048
27069,"Kittson County, Minnesota",1774,164,90,42,5.1,1684,122
27071,"Koochiching County, Minnesota",5872,638,847,404,14.4,5025,234
27073,"Lac qui Parle County, Minnesota",2924,281,256,94,8.8,2668,187
27075,"Lake County, Minnesota",4942,524,426,198,8.6,4516,326
27077,"Lake of the Woods County, Minnesota",1817,134,54,24,3.0,1763,110
27079,"Le Sueur County, Minnesota",11650,882,861,316,7.4,10789,566
27081,"Lincoln County, Minnesota",2445,329,171,95,7.0,2274,234
27083,"Lyon County, Minnesota",10108,1374,950,511,9.4,9158,863
27085,"McLeod County, Minnesota",15215,1555,1184,512,7.8,14031,1043
27087,"Mahnomen County, Minnesota",1885,336,403,180,21.4,1482,156
27089,"Marshall County, Minnesota",3781,320,246,108,6.5,3535,212
27091,"Martin County, Minnesota",8839,1260,1091,542,12.3,7748,718
27093,"Meeker County, Minnesota",9347,831,788,284,8.4,8559,547
27095,"Mille Lacs County, Minnesota",10672,1205,1170,542,11.0,9502,663
27097,"Morrison County, Minnesota",14084,1653,1162,499,8.3,12922,1154
27099,"Mower County, Minnesota",15719,1541,1671,566,10.6,14048,975
27101,"Murray County, Minnesota",3609,329,222,72,6.2,3387,257
27103,"Nicollet County, Minnesota",13002,1066,785,386,6.0,12217,680
27105,"Nobles County, Minnesota",7674,1037,689,344,9.0,6985,693
27107,"Norman County, Minnesota",2700,298,294,115,10.9,2406,183
27109,"Olmsted County, Minnesota",66918,5461,4550,2057,6.8,62368,3404
27111,"Otter Tail County, Minnesota",25157,2531,1628,688,6.5,23529,1843
27113,"Pennington County, Minnesota",6207,689,449,219,7.2,5758,470
27115,"Pine County, Minnesota",12323,1611,1344,616,10.9,10979,995
27117,"Pipestone County, Minnesota",3971,467,429,257,10.8,3542,210
27119,"Polk County, Minnesota",12360,1696,1230,727,10.0,11130,969
27121,"Pope County, Minnesota",4958,534,354,176,7.1,4604,358
27123,"Ramsey County, Minnesota",221327,25266,25313,11154,11.4,196014,14112
27125,"Red Lake County, Minnesota",1671,159,89,45,5.3,1582,114
27127,"Redwood County, Minnesota",6293,907,617,314,9.8,5676,593
27129,"Renville County, Minnesota",6056,675,520,275,8.6,5536,400
27131,"Rice County, Minnesota",23493,2406,1847,873,7.9,21646,1533
27133,"Rock County, Minnesota",4035,509,280,159,6.9,3755,350
27135,"Roseau County, Minnesota",6296,862,345,229,5.5,5951,633
27137,"St. Louis County, Minnesota",87115,12110,8885,4554,10.2,78230,7556
27139,"Scott County, Minnesota",54971,2921,2463,803,4.5,52508,2118
27141,"Sherburne County, Minnesota",35555,2399,1780,750,5.0,33775,1649
27143,"Sibley County, Minnesota",5929,600,490,234,8.3,5439,366
27145,"Stearns County, Minnesota",61403,8365,5807,2856,9.5,55596,5509
27147,"Steele County, Minnesota",15138,1363,1159,556,7.7,13979,807
27149,"Stevens County, Minnesota",3889,566,382,182,9.8,3507,384
27151,"Swift County, Minnesota",4121,531,505,253,12.3,3616,278
27153,"Todd County, Minnesota",10209,1141,743,238,7.3,9466,903
27155,"Traverse County, Minnesota",1311,169,222,90,16.9,1089,79
27157,"Wabasha County, Minnesota",9156,818,507,215,5.5,8649,603
27159,"Wadena County, Minnesota",6081,843,868,370,14.3,5213,473
27161,"Waseca County, Minnesota",7477,761,658,181,8.8,6819,580
27163,"Washington County, Minnesota",105577,5816,4312,1191,4.1,101265,4625
27165,"Watonwan County, Minnesota",4227,511,399,148,9.4,3828,363
27167,"Wilkin County, Minnesota",2655,380,281,154,10.6,2374,226
27169,"Winona County, Minnesota",20253,2920,1397,847,6.9,18856,2073
27171,"Wright County, Minnesota",54010,3113,2362,830,4.4,51648,2283
27173,"Yellow Medicine County, Minnesota",4070,360,301,113,7.4,3769,247
28001,"Adams County, Mississippi",11464,2887,1893,1328,16.5,9571,1559
28003,"Alcorn County, Mississippi",14456,2912,2323,1339,16.1,12133,1573
28005,"Amite County, Mississippi",5850,1630,889,648,15.2,4961,982
