YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
2023,VA-Hopewell City,51670.0,All,5022,73,1.09,13357.77,13200.7
2023,VA-Isle of Wight,51093.0,All,10029,74,0.96,10471.21,10444.29
2023,VA-James City,51095.0,All,24927,75,0.93,11022.76,11024.02
2023,VA-King George,51099.0,All,4882,73,0.96,12086.38,11701.86
2023,VA-King William,51101.0,All,4125,73,1.02,11676.75,11408.46
2023,VA-King and Queen,51097.0,All,2008,73,0.98,11396.21,10945.39
2023,VA-Lancaster,51103.0,All,4776,76,0.9,10591.53,10732.67
2023,VA-Lee,51105.0,All,6698,71,1.05,10102.64,10270.63
2023,VA-Lexington City,51678.0,All,1679,75,0.91,12721.14,12703.91
2023,VA-Loudoun,51107.0,All,50246,75,0.89,11495.85,10953.68
2023,VA-Louisa,51109.0,All,10258,73,0.88,10818.55,10309.63
2023,VA-Lunenburg,51111.0,All,3372,74,1.09,10709.93,10408.16
2023,VA-Lynchburg City,51680.0,All,16256,74,1.02,11198.92,11125.43
2023,VA-Madison,51113.0,All,3763,74,0.85,9367.73,8781.37
2023,VA-Manassas City,51683.0,All,5562,73,0.95,11214.76,10517.42
2023,VA-Manassas Park City,51685.0,All,1372,72,1.12,12816.43,11962.41
2023,VA-Martinsville City,51690.0,All,4414,73,1.11,11228.49,11212.03
2023,VA-Mathews,51115.0,All,3216,75,0.94,10046.37,10008.14
2023,VA-Mecklenburg,51117.0,All,10163,74,1.1,11664.43,11046.56
2023,VA-Middlesex,51119.0,All,4033,75,0.88,9933.97,9833.3
2023,VA-Montgomery,51121.0,All,15656,74,0.91,10710.4,10541.45
2023,VA-Nelson,51125.0,All,5328,74,0.85,9841.75,9038.9
2023,VA-New Kent,51127.0,All,6186,73,0.92,12080.19,11436.36
2023,VA-Newport News City,51700.0,All,32709,73,1.03,11363.6,11294.86
2023,VA-Norfolk City,51710.0,All,37612,73,1.06,11414.47,11181.06
2023,VA-Northampton,51131.0,All,4285,74,0.89,9984.31,9770.77
2023,VA-Northumberland,51133.0,All,5143,75,0.85,11080.07,10873.41
2023,VA-Norton City,51720.0,All,1174,71,1,8814.67,8495.93
2023,VA-Nottoway,51135.0,All,3877,73,1.03,10947.45,10802.71
2023,VA-Orange,51137.0,All,10256,74,0.93,11043.36,10443.38
2023,VA-Page,51139.0,All,6733,73,0.99,12564.7,12211.57
2023,VA-Patrick,51141.0,All,5798,74,0.95,10364.31,10285.72
2023,VA-Petersburg City,51730.0,All,8003,72,1.12,13821.99,13631.44
2023,VA-Pittsylvania,51143.0,All,17606,73,0.98,10461.69,10199.61
2023,VA-Poquoson City,51735.0,All,2863,75,0.95,11491.44,11393.12
2023,VA-Portsmouth City,51740.0,All,19940,72,1.13,11482.34,11352.38
2023,VA-Powhatan,51145.0,All,7328,74,0.86,10959.87,10865.74
2023,VA-Prince Edward,51147.0,All,5273,74,0.98,11590.74,11282.74
2023,VA-Prince George,51149.0,All,7022,73,0.94,11438.47,11246.93
2023,VA-Prince William,51153.0,All,61729,73,0.92,11150.25,10473.17
2023,VA-Pulaski,51155.0,All,9625,73,1.02,11135.46,11096.81
2023,VA-Radford City,51750.0,All,2457,74,1.02,12148.04,12127.88
2023,VA-Rappahannock,51157.0,All,2226,75,0.82,10969.74,10218.84
2023,VA-Richmond,51159.0,All,2159,74,0.97,12764.89,11877.1
2023,VA-Richmond City,51760.0,All,36550,73,0.98,11919.13,11360.05
2023,VA-Roanoke,51161.0,All,26102,75,0.89,10519.05,10451.09
2023,VA-Roanoke City,51770.0,All,22594,73,0.98,10940.72,10880.33
2023,VA-Rockbridge,51163.0,All,6858,74,0.82,9159.17,9394.28
2023,VA-Rockingham,51165.0,All,20053,74,0.93,10881.79,10128.17
2023,VA-Russell,51167.0,All,8346,71,1.07,10154.47,10367.46
2023,VA-Salem City,51775.0,All,6806,75,0.95,11021.96,10938.84
2023,VA-Scott,51169.0,All,7057,71,1.18,10325.63,10734.14
2023,VA-Shenandoah,51171.0,All,11884,74,0.93,11110.7,10934.81
2023,VA-Smyth,51173.0,All,8968,73,0.99,11758.26,11849.11
2023,VA-Southampton,51175.0,All,4391,74,1,11657.56,11391.98
2023,VA-Spotsylvania,51177.0,All,26426,73,0.98,12561.77,12078.1
2023,VA-Stafford,51179.0,All,22231,73,0.93,11473.77,11094.33
2023,VA-Staunton City,51790.0,All,7083,74,0.95,11825.06,10984.84
2023,VA-Suffolk City,51800.0,All,19881,73,1.02,10922.72,10903.5
2023,VA-Surry,51181.0,All,1955,74,0.99,10308.47,10242.92
2023,VA-Sussex,51183.0,All,2713,74,1.05,12205.54,11945.38
2023,VA-Tazewell,51185.0,All,12387,72,0.94,10073.22,10272.57
2023,VA-UNKNOWN,51000.0,All,*,*,*,*,*
2023,VA-Virginia Beach City,51810.0,All,85485,74,1,11048.46,11157.37
2023,VA-Warren,51187.0,All,9453,73,0.91,11258.45,10440.31
2023,VA-Washington,51191.0,All,16434,73,0.99,11110.19,11421.66
2023,VA-Waynesboro City,51820.0,All,5751,74,0.96,10849.17,10084.77
2023,VA-Westmoreland,51193.0,All,5848,74,0.92,11333.43,10838.2
2023,VA-Williamsburg City,51830.0,All,2968,76,0.88,9412.55,9407.69
2023,VA-Winchester City,51840.0,All,5979,74,0.95,11200.25,10751.61
2023,VA-Wise,51195.0,All,11034,70,1.01,11078.48,10633
2023,VA-Wythe,51197.0,All,8581,73,0.99,11222.6,11091.97
2023,VA-York,51199.0,All,14080,74,0.93,10911.51,10901.2
2023,VI-St. Croix,78010.0,All,10428,73,0.75,6668.63,6381.76
2023,VI-St. John,78020.0,All,979,73,0.62,8040.63,6494.84
2023,VI-St. Thomas,78030.0,All,10194,73,0.71,6512.7,5369.62
2023,VI-UNKNOWN,78000.0,All,*,*,*,*,*
2023,VT-Addison,50001.0,All,10040,73,0.79,11587.17,8959.49
2023,VT-Bennington,50003.0,All,11093,72,0.86,10880.09,9427.68
2023,VT-Caledonia,50005.0,All,8525,72,0.81,11366.89,9742.07
2023,VT-Chittenden,50007.0,All,34978,72,0.81,11211.62,9155.76
2023,VT-Essex,50009.0,All,2045,72,0.82,9638.04,8313.91
2023,VT-Franklin,50011.0,All,11673,71,0.87,10746.04,8709.79
2023,VT-Grand Isle,50013.0,All,2408,72,0.74,10018.22,8270.55
2023,VT-Lamoille,50015.0,All,6208,72,0.78,11436.32,9671.52
2023,VT-Orange,50017.0,All,8474,72,0.8,10761.79,9213.15
2023,VT-Orleans,50019.0,All,8322,72,0.81,10377.86,9658.72
2023,VT-Rutland,50021.0,All,18583,72,0.85,11528.65,9751.59
2023,VT-UNKNOWN,50000.0,All,*,*,*,*,*
2023,VT-Washington,50023.0,All,15718,72,0.83,11305.13,8976.36
2023,VT-Windham,50025.0,All,13406,72,0.8,10907.46,9202.55
2023,VT-Windsor,50027.0,All,17573,73,0.81,11228.19,9851.36
2023,WA-Adams,53001.0,All,2855,73,0.89,10367.01,9255.27
2023,WA-Asotin,53003.0,All,6994,73,0.94,9717.62,9347.72
2023,WA-Benton,53005.0,All,41265,73,0.96,10621.92,10197.82
2023,WA-Chelan,53007.0,All,19934,74,0.95,11032.26,10041.53
2023,WA-Clallam,53009.0,All,29857,74,0.82,9438.14,8405.96
2023,WA-Clark,53011.0,All,104646,72,0.99,10826.8,9573.6
2023,WA-Columbia,53013.0,All,1392,74,0.88,13196.2,11648.74
2023,WA-Cowlitz,53015.0,All,29119,72,1.03,10542.07,9356.66
2023,WA-Douglas,53017.0,All,9299,74,0.97,10552.22,9712.81
2023,WA-Ferry,53019.0,All,2585,72,0.8,9822.2,8966.17
2023,WA-Franklin,53021.0,All,12454,73,0.95,10295.24,9878.01
2023,WA-Garfield,53023.0,All,760,73,0.83,15134.24,13736.61
2023,WA-Grant,53025.0,All,18395,73,0.95,10430.24,9456.73
2023,WA-Grays Harbor,53027.0,All,22726,72,0.89,10603.9,9327.21
2023,WA-Island,53029.0,All,26854,74,0.79,9302.27,8370.38
2023,WA-Jefferson,53031.0,All,15211,74,0.75,9688.84,8696.05
2023,WA-King,53033.0,All,360123,74,0.94,11155.81,9825.86
2023,WA-Kitsap,53035.0,All,65052,73,0.87,10262.37,9177.31
2023,WA-Kittitas,53037.0,All,10427,74,0.78,9552.1,8575.29
2023,WA-Klickitat,53039.0,All,7035,72,0.75,9718.19,8376.56
2023,WA-Lewis,53041.0,All,23346,73,0.92,10467.67,9324.25
2023,WA-Lincoln,53043.0,All,3670,73,0.8,11239.99,9845.23
2023,WA-Mason,53045.0,All,19988,73,0.87,10850.78,9426
2023,WA-Okanogan,53047.0,All,12279,73,0.85,10190.55,9030.47
2023,WA-Pacific,53049.0,All,9367,73,0.82,10969.89,9244
2023,WA-Pend Oreille,53051.0,All,4667,72,0.8,9085,8213.55
2023,WA-Pierce,53053.0,All,172698,73,0.96,10421.44,9536.96
2023,WA-San Juan,53055.0,All,6854,75,0.71,9824.29,8677.89
2023,WA-Skagit,53057.0,All,35660,74,0.87,10648.32,9694.65
2023,WA-Skamania,53059.0,All,3109,72,0.78,9911.58,8615.92
2023,WA-Snohomish,53061.0,All,148686,73,0.98,10447,9405.95
2023,WA-Spokane,53063.0,All,120347,73,1,10741.67,10122.92
2023,WA-Stevens,53065.0,All,14744,73,0.84,8465.28,7870.06
2023,WA-Thurston,53067.0,All,69347,73,0.89,9713.74,8879.95
2023,WA-UNKNOWN,53000.0,All,*,*,*,*,*
2023,WA-Wahkiakum,53069.0,All,1783,73,0.86,10170.56,8977.57
2023,WA-Walla Walla,53071.0,All,14954,74,0.96,9368.06,8763.23
2023,WA-Whatcom,53073.0,All,53566,73,0.89,10331.6,9100.21
2023,WA-Whitman,53075.0,All,6931,74,0.84,11872.82,10460.44
2023,WA-Yakima,53077.0,All,46968,73,0.87,9773.37,8919.76
2023,WI-Adams,55001.0,All,7887,71,0.88,9951.34,9447.08
2023,WI-Ashland,55003.0,All,4408,71,0.96,11130.15,10512.82
2023,WI-Barron,55005.0,All,13403,71,1,11005.48,10900.11
2023,WI-Bayfield,55007.0,All,5912,72,0.81,8624.68,8388.08
2023,WI-Brown,55009.0,All,55036,71,1.02,10283.94,10355.49
2023,WI-Buffalo,55011.0,All,3679,73,0.94,10758.33,10032.56
2023,WI-Burnett,55013.0,All,6171,72,0.8,9523.7,9279.99
2023,WI-Calumet,55015.0,All,10190,71,0.99,11086.23,10995.56
2023,WI-Chippewa,55017.0,All,16151,71,0.96,11275.42,10999.35
2023,WI-Clark,55019.0,All,7727,69,1,12800.96,11975.72
2023,WI-Columbia,55021.0,All,14630,72,0.84,9599.54,8737.13
2023,WI-Crawford,55023.0,All,4749,71,0.89,11244.98,10478.11
2023,WI-Dane,55025.0,All,102356,72,0.84,9879.76,8911.4
2023,WI-Dodge,55027.0,All,20794,73,0.93,9663.67,9318.11
2023,WI-Door,55029.0,All,11171,74,0.83,9466.53,9368.48
2023,WI-Douglas,55031.0,All,11421,70,1.03,10172.53,10069.43
2023,WI-Dunn,55033.0,All,10279,70,1.01,11441.37,11221.77
2023,WI-Eau Claire,55035.0,All,22506,71,0.99,11284.31,10917.76
2023,WI-Florence,55037.0,All,1691,72,0.89,9371.99,9462.7
2023,WI-Fond du Lac,55039.0,All,24606,72,1.01,10501.76,10392.48
2023,WI-Forest,55041.0,All,2923,72,0.89,10029.24,10090.52
2023,WI-Grant,55043.0,All,12010,71,0.84,10305.77,9917.37
2023,WI-Green,55045.0,All,9280,73,0.89,9204.02,8501.38
2023,WI-Green Lake,55047.0,All,5673,72,0.93,9849.44,9820.05
2023,WI-Iowa,55049.0,All,6118,71,0.79,9306.43,8790.57
2023,WI-Iron,55051.0,All,2286,72,0.86,9822.3,9940.42
2023,WI-Jackson,55053.0,All,5112,71,0.93,11745.11,11146.86
2023,WI-Jefferson,55055.0,All,19344,71,0.89,9835.19,9488.61
2023,WI-Juneau,55057.0,All,7271,72,0.88,9864.32,9280.48
2023,WI-Kenosha,55059.0,All,33759,72,1.01,11610.88,11296.14
2023,WI-Kewaunee,55061.0,All,5304,72,1.12,12677.52,12483.27
2023,WI-La Crosse,55063.0,All,26340,71,1,10081.32,9679.81
2023,WI-Lafayette,55065.0,All,3966,71,0.88,10279.23,9647.93
2023,WI-Langlade,55067.0,All,6267,72,0.9,9495.14,9582.09
2023,WI-Lincoln,55069.0,All,8502,72,0.9,10457.37,10365.49
2023,WI-Manitowoc,55071.0,All,22178,72,1.01,9890.57,9718.76
2023,WI-Marathon,55073.0,All,31325,71,0.93,9852.12,9940.59
2023,WI-Marinette,55075.0,All,13389,72,1,9577.13,9553.51
2023,WI-Marquette,55077.0,All,5096,72,0.9,9460.55,8953.24
2023,WI-Menominee,55078.0,All,976,69,1.12,10857.84,12162.92
2023,WI-Milwaukee,55079.0,All,168053,71,1.16,13519.24,12700.95
2023,WI-Monroe,55081.0,All,10407,71,0.97,9678.59,9376.18
2023,WI-Oconto,55083.0,All,10970,71,0.98,8670.57,9064.97
2023,WI-Oneida,55085.0,All,13387,72,0.86,9968.66,9889
2023,WI-Outagamie,55087.0,All,39492,71,1.01,9971.63,10019.39
2023,WI-Ozaukee,55089.0,All,23821,74,0.95,12432.62,12089.53
2023,WI-Pepin,55091.0,All,2331,71,0.97,13244.71,12207.36
2023,WI-Pierce,55093.0,All,8907,71,0.94,11191.81,10600.3
2023,WI-Polk,55095.0,All,12674,71,0.89,10399.44,10378.03
2023,WI-Portage,55097.0,All,16205,72,0.85,9801.79,9890.47
2023,WI-Price,55099.0,All,4980,71,0.86,9368.96,8932.73
2023,WI-Racine,55101.0,All,45691,72,1.05,12448.3,12100.67
2023,WI-Richland,55103.0,All,4840,73,0.85,11623.2,10503.2
2023,WI-Rock,55105.0,All,37395,71,0.95,11107.08,10656.59
2023,WI-Rusk,55107.0,All,4505,71,0.91,10476.1,10015.25
2023,WI-Sauk,55111.0,All,16061,72,0.84,9206.87,8669.92
2023,WI-Sawyer,55113.0,All,6299,72,0.89,10207.75,10057.71
2023,WI-Shawano,55115.0,All,10987,71,0.99,8925.29,9450.26
2023,WI-Sheboygan,55117.0,All,28651,72,0.97,10134.53,10062.44
2023,WI-St. Croix,55109.0,All,18552,72,0.88,10903.16,10668.86
2023,WI-Taylor,55119.0,All,4914,71,0.83,9433.77,9484.35
2023,WI-Trempealeau,55121.0,All,7011,72,0.97,11043.71,10535.63
2023,WI-UNKNOWN,55000.0,All,*,*,*,*,*
2023,WI-Vernon,55123.0,All,7847,70,0.94,11185.82,10520.44
2023,WI-Vilas,55125.0,All,9521,73,0.87,9767.71,9714.62
2023,WI-Walworth,55127.0,All,24791,73,0.97,10710.9,10554.69
2023,WI-Washburn,55129.0,All,6182,71,0.88,9849.77,9599.67
2023,WI-Washington,55131.0,All,33072,73,1,11743.63,11472.4
2023,WI-Waukesha,55133.0,All,101379,73,0.99,11624.47,11353.46
2023,WI-Waupaca,55135.0,All,14638,71,1.02,9235.66,9662.3
2023,WI-Waushara,55137.0,All,7741,71,0.96,8837.7,9034.85
2023,WI-Winnebago,55139.0,All,37716,71,1.07,10742.42,10762.15
2023,WI-Wood,55141.0,All,20251,70,0.97,10118.71,9763.39
2023,WV-Barbour,54001.0,All,4297,71,0.97,10592.93,10937.37
2023,WV-Berkeley,54003.0,All,25647,72,0.94,10041.23,9837.36
2023,WV-Boone,54005.0,All,6139,70,1.09,12648.35,12588.08
2023,WV-Braxton,54007.0,All,3816,72,1.03,9417.74,10132.54
2023,WV-Brooke,54009.0,All,6382,72,1.01,13034.65,13670.62
2023,WV-Cabell,54011.0,All,21666,72,0.98,11261.93,11580.01
2023,WV-Calhoun,54013.0,All,2129,71,0.83,10824.15,10551.27
2023,WV-Clay,54015.0,All,2636,70,1.09,10394.92,10454.48
2023,WV-Doddridge,54017.0,All,1774,72,0.95,9290.79,9403.16
2023,WV-Fayette,54019.0,All,11834,71,0.99,10334.94,10949.29
2023,WV-Gilmer,54021.0,All,1595,72,0.98,11326.92,11460.84
2023,WV-Grant,54023.0,All,3407,73,0.98,11681.94,11184.4
2023,WV-Greenbrier,54025.0,All,10174,73,0.94,9888.82,9964.01
2023,WV-Hampshire,54027.0,All,6572,72,0.9,10138.85,9711.1
2023,WV-Hancock,54029.0,All,8318,74,1.03,12393.82,12857.97
2023,WV-Hardy,54031.0,All,3859,72,0.92,10407.64,9985.54
2023,WV-Harrison,54033.0,All,16972,72,1.07,11591.59,11903.1
2023,WV-Jackson,54035.0,All,7842,71,0.96,10521.61,11201.34
2023,WV-Jefferson,54037.0,All,12696,73,0.93,10529.19,10219.09
2023,WV-Kanawha,54039.0,All,48867,71,1.05,11720.57,11899.7
2023,WV-Lewis,54041.0,All,4437,72,0.97,10739.42,10908.24
2023,WV-Lincoln,54043.0,All,5580,69,1.08,11140.32,11421.6
2023,WV-Logan,54045.0,All,9149,68,1.05,11095.95,11302.75
2023,WV-Marion,54049.0,All,14184,73,1.09,12781.86,12955.71
2023,WV-Marshall,54051.0,All,8185,71,0.93,9435,10134.98
2023,WV-Mason,54053.0,All,7102,72,0.98,11032,11389.72
2023,WV-McDowell,54047.0,All,5455,67,0.95,11034.86,10846.73
2023,WV-Mercer,54055.0,All,16960,71,0.97,10863.43,11207.7
2023,WV-Mineral,54057.0,All,7496,73,0.98,13416.94,12132.2
2023,WV-Mingo,54059.0,All,6791,68,1,11033.68,11040.53
2023,WV-Monongalia,54061.0,All,16355,73,1.02,12201.26,12501.43
2023,WV-Monroe,54063.0,All,3942,72,0.86,8821.66,9090.35
2023,WV-Morgan,54065.0,All,5150,73,0.89,11415.92,11054.82
2023,WV-Nicholas,54067.0,All,7630,71,0.94,9187.36,10199.33
2023,WV-Ohio,54069.0,All,11179,72,0.91,10898.41,11478.52
2023,WV-Pendleton,54071.0,All,2331,74,0.92,11762.75,11068.21
2023,WV-Pleasants,54073.0,All,1961,71,1.08,10448.91,10485.78
2023,WV-Pocahontas,54075.0,All,2667,73,0.93,10937.07,10892.98
2023,WV-Preston,54077.0,All,8537,72,0.94,11366.95,11424.96
2023,WV-Putnam,54079.0,All,13948,72,1.03,11774.27,12073.76
2023,WV-Raleigh,54081.0,All,20689,71,0.99,11265.84,11861.82
2023,WV-Randolph,54083.0,All,7504,73,0.99,10278.59,10567.1
2023,WV-Ritchie,54085.0,All,2838,72,1.05,10700.04,11269.55
